7	78	6	40	1	15	66	15	68	62	48	5	78	23	19	58	54	66	25	46
45	20	37	59	60	18	2	43	17	62	51	35	5	39	44	65	10	55	32	63
68	42	23	2	22	31	68	68	55	66	26	24	36	16	71	45	63	25	53	9
24	76	28	31	4	64	57	40	52	66	56	75	27	33	25	73	49	1	47	79
48	37	20	56	77	6	69	4	37	32	27	73	29	58	64	44	71	52	72	78
24	80	43	13	43	67	4	59	31	35	30	3	71	32	58	32	43	70	44	72
44	63	21	34	11	18	19	53	66	41	70	60	37	80	40	17	9	80	10	51
5	26	46	68	41	4	74	16	12	13	60	17	29	60	50	14	14	53	11	3
74	50	40	44	14	16	57	66	28	10	57	62	55	51	70	7	6	70	39	18
10	8	40	7	74	17	80	37	46	27	73	75	8	21	5	14	21	58	64	31
20	11	61	67	21	23	29	23	30	45	74	78	52	17	68	19	48	3	10	66
15	23	55	32	22	20	76	63	36	78	75	16	61	80	40	12	79	75	36	61
12	70	17	32	37	36	44	31	44	80	59	50	16	53	59	14	12	52	77	7
60	44	13	71	8	38	43	12	52	12	44	53	14	1	26	25	9	36	14	70
26	42	54	42	9	14	75	61	8	72	50	9	35	13	25	66	59	26	54	28
59	66	67	9	9	39	47	39	16	72	60	77	42	75	67	9	46	53	66	22
30	5	19	75	35	32	7	64	75	69	16	51	3	52	50	22	4	15	49	19
39	34	59	73	45	19	32	49	32	55	22	6	70	78	13	20	69	12	29	9
54	74	37	33	60	10	73	39	18	58	2	40	1	16	60	19	47	63	18	4
58	47	22	65	63	7	80	60	58	32	27	49	24	2	72	34	78	71	71	67
61	28	13	78	26	8	21	6	74	54	77	8	70	76	20	6	75	60	68	73
27	37	39	77	34	28	67	57	51	21	59	60	22	46	58	62	32	22	14	30
43	2	63	30	11	65	44	38	53	33	80	70	4	11	31	22	7	60	65	30
59	14	15	15	35	44	19	69	68	78	68	7	8	65	73	75	76	69	28	46
1	61	69	45	31	69	71	67	18	69	63	20	67	34	62	50	62	3	77	25
20	72	31	42	42	68	6	65	52	23	24	11	20	23	18	62	40	62	20	64
26	73	35	12	18	27	49	64	40	37	22	18	17	17	31	67	16	53	58	50
2	62	19	77	24	40	42	67	58	23	1	60	14	50	57	37	55	24	13	12
74	29	70	49	40	22	37	64	60	35	22	36	2	31	8	29	63	6	48	71
8	10	53	67	50	55	54	65	52	38	64	68	45	76	21	19	45	39	46	12
12	72	42	24	42	34	14	50	19	66	61	18	20	68	18	1	12	12	44	66
57	58	6	64	49	38	49	62	27	14	73	29	9	7	52	21	48	62	28	7
37	71	31	44	80	19	25	15	59	40	70	30	14	23	61	69	3	1	45	15
57	23	69	65	48	12	53	80	65	57	41	60	29	80	66	22	68	26	65	15
4	39	53	72	1	4	53	13	80	80	28	24	58	43	25	36	6	58	23	69
15	36	40	75	23	50	69	56	73	80	16	13	18	29	74	64	74	68	17	62
68	57	47	61	71	59	64	34	4	44	47	23	26	28	57	33	21	66	77	63
47	43	6	18	31	67	75	60	37	71	75	41	55	32	62	55	65	58	18	71
55	75	50	27	30	43	15	19	13	68	8	75	36	23	20	72	10	59	11	68
60	28	67	50	17	38	31	21	70	51	25	46	22	32	17	72	50	79	50	31
79	19	75	6	27	65	74	42	5	31	79	43	68	78	11	26	61	71	78	5
77	80	53	51	1	78	74	69	26	43	1	70	34	56	71	18	74	5	50	75
54	68	73	73	70	6	38	59	31	35	23	79	41	12	9	59	24	34	78	28
26	21	21	14	56	61	6	30	8	37	5	32	54	41	20	41	49	41	54	57
19	73	68	36	13	40	75	32	79	61	25	17	78	56	48	61	29	69	71	9
29	47	79	15	80	69	41	78	39	32	43	66	57	77	80	8	14	68	40	74
46	11	52	50	54	25	2	78	28	75	58	74	71	26	35	70	37	45	77	17
41	9	37	26	28	72	46	72	78	30	25	29	30	41	46	36	4	68	1	43
8	42	28	1	9	36	71	18	79	35	60	8	30	14	62	77	66	48	15	35
35	28	12	40	25	59	33	11	60	22	54	46	46	27	30	49	53	21	66	54
15	19	21	72	11	38	12	24	26	34	68	15	54	44	16	45	72	31	64	64
68	41	57	74	40	46	25	18	6	20	34	23	60	52	77	12	11	45	61	56
47	43	48	53	35	12	3	60	78	22	15	16	34	80	16	66	78	78	60	48
24	12	40	65	2	72	71	30	51	12	57	56	39	7	73	52	56	8	78	68
52	18	34	28	47	17	44	61	36	74	15	78	12	67	31	60	53	44	56	59
56	22	2	43	28	43	45	40	45	36	76	47	12	15	26	79	37	45	33	54
70	19	24	26	41	15	79	35	6	12	38	72	21	32	52	64	78	66	77	4
7	79	11	20	66	35	67	74	50	28	16	65	11	50	29	1	48	62	31	68
41	4	56	50	11	25	2	36	59	56	4	28	27	25	35	16	64	28	64	54
33	46	55	46	41	43	36	18	13	51	39	28	27	7	37	41	28	36	59	46
63	63	5	14	25	12	42	31	11	15	49	58	45	41	39	19	20	57	11	74
31	63	18	52	9	58	9	48	21	18	5	36	11	49	20	67	70	31	77	70
5	78	34	52	23	31	60	36	79	64	49	20	2	22	23	50	31	1	22	16
58	47	74	31	64	53	53	17	67	16	41	22	59	7	12	13	69	70	39	67
4	62	38	18	49	22	21	28	73	17	11	69	38	38	72	32	45	29	31	25
49	23	59	29	26	56	67	59	48	53	47	11	55	74	43	11	1	53	64	33
61	12	53	28	73	64	63	32	78	71	64	53	68	26	42	22	52	79	64	34
68	29	68	52	74	29	47	66	43	22	26	7	43	48	18	37	55	14	41	78
3	64	31	55	79	5	34	25	72	16	16	73	41	64	16	38	13	36	14	53
12	30	71	29	58	36	12	78	72	47	33	26	8	66	51	63	61	77	40	64
29	66	16	62	78	16	49	73	36	11	23	62	40	22	20	5	43	34	71	52
33	72	36	23	74	70	40	5	44	24	49	58	2	60	4	79	65	70	36	68
55	22	26	75	57	47	6	24	8	74	33	9	34	46	77	25	65	40	53	62
37	49	37	24	20	80	17	16	35	65	10	30	19	20	53	30	56	34	62	47
28	13	37	63	71	76	54	71	25	17	52	6	7	9	68	10	57	68	29	60
7	41	38	1	16	11	42	24	10	34	14	16	50	41	71	31	52	46	76	48
48	15	43	75	10	43	74	42	69	33	67	7	38	8	71	76	39	74	19	26
41	74	40	63	53	55	16	65	76	1	53	67	20	64	19	54	6	8	78	71
75	59	74	53	18	10	4	50	33	61	52	20	31	31	1	4	19	37	18	9
70	30	2	65	33	59	78	58	67	58	48	13	40	53	70	55	52	75	24	77
63	17	2	74	36	3	38	28	45	34	59	67	23	33	65	28	6	33	27	51
29	22	5	78	8	79	21	50	79	40	69	32	32	15	7	52	74	51	47	44
80	51	61	25	69	56	77	55	66	18	61	18	73	66	23	21	10	61	45	42
59	69	57	6	50	48	18	21	2	19	61	17	2	15	41	29	73	54	11	49
62	59	77	55	45	18	32	75	75	19	70	68	12	22	46	33	67	65	21	46
12	15	20	69	50	11	14	31	72	65	6	37	24	9	20	30	48	43	13	80
65	34	75	19	69	65	1	49	24	4	43	24	64	23	3	13	41	76	50	5
77	13	66	57	1	56	5	55	49	74	28	10	77	3	80	35	48	26	41	46
24	52	40	57	12	79	27	67	5	34	27	36	59	71	24	19	52	66	22	73
35	18	65	68	40	53	12	74	62	21	37	14	66	65	70	13	9	57	11	52
67	48	29	35	44	46	69	20	15	25	75	38	59	55	22	11	52	18	77	8
58	45	67	7	54	10	63	5	26	54	55	16	59	36	43	77	17	4	28	73
64	29	46	64	8	25	70	13	49	44	41	79	29	2	29	77	9	58	72	58
70	69	26	79	31	2	8	32	45	32	76	10	40	53	67	24	47	54	46	78
52	39	50	9	46	3	19	35	63	38	21	49	6	48	47	79	46	5	51	40
46	12	58	50	29	80	76	36	75	58	67	8	17	57	73	47	25	70	77	22
6	47	78	44	69	8	77	43	63	43	65	6	26	18	79	12	32	33	70	4
64	70	61	4	15	20	7	33	46	31	41	18	54	68	76	43	35	78	69	2
17	54	50	13	7	19	9	45	71	13	69	40	25	33	29	18	21	64	12	6
12	66	40	45	74	74	40	44	10	48	75	28	71	41	45	22	44	26	56	31
38	68	31	47	63	58	59	43	10	79	18	41	15	4	51	53	75	56	55	74
41	76	4	47	32	35	80	64	49	54	71	53	65	62	1	73	47	28	4	27
76	31	29	62	75	7	25	28	17	74	32	45	8	67	2	33	25	41	68	10
79	25	30	4	79	39	6	70	31	30	68	66	5	50	41	62	8	35	55	28
63	35	18	36	25	15	56	11	14	12	60	7	78	18	51	73	62	80	18	78
67	37	32	51	46	3	16	65	20	38	75	1	62	48	43	55	56	70	2	4
36	23	6	28	47	34	51	68	75	76	63	78	63	80	64	25	8	22	5	36
36	26	24	63	51	39	63	35	70	8	76	40	22	7	7	23	69	29	14	74
76	36	24	38	78	75	64	6	63	62	77	18	34	32	55	35	65	49	66	53
34	65	40	19	28	75	23	30	18	13	3	76	69	67	2	60	34	36	33	38
56	45	67	10	44	10	23	75	19	74	22	44	39	35	46	54	21	8	64	75
68	41	73	57	9	13	72	74	15	56	68	2	16	67	21	13	76	2	27	23
34	68	38	16	45	31	56	60	63	59	9	27	6	29	30	30	14	11	74	43
53	50	47	71	62	42	58	78	15	10	78	79	52	31	71	23	69	44	73	13
28	17	66	31	56	72	31	77	5	77	27	68	75	3	46	31	27	51	40	14
29	9	2	20	69	2	30	53	24	19	47	32	18	22	16	43	75	9	1	77
57	26	72	21	2	54	45	76	16	34	71	64	42	33	26	44	9	18	80	35
17	37	19	77	19	42	24	24	30	9	25	60	22	43	35	11	25	31	17	1
17	18	10	7	29	4	19	48	45	45	9	13	29	15	36	56	4	15	20	75
39	42	77	45	22	31	51	57	55	20	4	54	70	76	12	69	31	16	27	65
15	13	42	9	24	21	51	7	76	30	3	77	58	38	12	72	21	6	34	18
31	58	37	28	5	52	72	76	54	74	61	49	45	36	2	78	78	32	65	29
17	41	52	41	53	5	5	40	23	74	61	46	22	45	70	46	5	16	40	77
5	76	61	33	57	17	4	80	52	36	36	65	6	73	62	33	45	20	63	57
70	75	43	42	38	24	52	44	28	55	15	19	38	75	46	57	7	16	78	26
41	61	18	70	61	13	15	1	1	21	5	71	19	63	40	30	22	12	22	23
58	10	16	67	35	17	64	66	39	41	9	28	68	46	59	8	76	49	38	60
64	63	21	76	12	77	40	18	12	14	26	78	4	18	42	36	2	26	67	18
67	12	9	79	49	23	5	32	76	74	33	56	51	41	51	15	63	8	64	29
66	35	12	78	10	15	55	22	65	39	41	46	71	61	52	57	47	44	64	69
19	38	7	37	23	7	45	1	14	65	56	31	56	24	34	80	30	78	57	8
6	7	40	57	40	30	63	22	74	12	38	29	44	55	53	40	34	9	26	72
65	45	61	48	57	71	54	23	9	71	2	18	31	15	26	26	5	13	50	44
24	68	18	48	59	65	19	61	71	33	58	28	75	8	36	37	18	64	10	11
25	52	63	68	4	23	46	47	40	15	63	25	3	3	19	42	16	38	2	77
14	78	26	77	63	16	31	38	47	59	69	35	68	40	71	16	28	52	27	16
63	17	19	36	4	68	32	34	18	1	35	63	38	52	62	11	77	11	63	17
4	61	67	68	39	63	62	4	33	31	76	23	32	50	29	45	49	69	30	20
43	19	80	25	25	18	48	13	17	74	31	75	1	12	27	15	30	2	66	25
77	34	60	13	33	34	32	61	51	78	75	44	34	58	21	38	20	5	40	20
26	38	77	63	46	80	6	63	76	75	1	7	29	64	65	56	60	80	52	18
72	1	55	36	13	65	13	79	41	62	24	25	16	29	42	7	39	65	36	50
76	26	36	34	61	58	74	12	40	78	59	66	64	14	52	61	31	15	10	79
73	1	50	1	38	22	54	48	4	4	62	9	51	76	26	18	80	43	13	45
42	30	15	77	6	26	69	8	24	1	28	69	44	49	64	73	15	4	8	55
51	39	61	33	9	74	50	40	18	7	48	58	27	19	17	12	38	51	22	50
49	13	42	30	74	23	66	38	61	74	71	22	16	36	15	52	11	15	44	19
12	9	15	6	7	9	64	76	8	31	65	76	75	73	23	71	70	4	68	76
2	35	78	64	60	7	4	43	49	72	10	21	41	68	7	9	39	70	54	4
71	28	69	39	23	62	61	27	53	58	66	59	1	35	22	14	80	6	10	37
